Local time,Ask,Bid,AskVolume,BidVolume
24.03.2021 08:13:50.152 GMT-0000,3232.467,3220.5740000000005,0.02,0.02
24.03.2021 08:13:55.646 GMT-0000,3230.508,3220.5740000000005,0.0075,0.0075
24.03.2021 08:13:55.697 GMT-0000,3231.467,3215.492,0.02,0.02
24.03.2021 08:13:56.516 GMT-0000,3230.303,3217.5740000000005,0.02,0.02
24.03.2021 08:13:57.339 GMT-0000,3231.467,3217.5740000000005,0.02,0.02
24.03.2021 08:13:58.623 GMT-0000,3230,3217.656,0.02,0.02
24.03.2021 08:14:00.879 GMT-0000,3231.1800000000003,3217.451,0.02,0.02
24.03.2021 08:14:03.627 GMT-0000,3229,3217.451,0.0075,0.02
24.03.2021 08:14:20.416 GMT-0000,3229.385,3222,0.02,0.0075
24.03.2021 08:14:50.127 GMT-0000,3224.5490000000004,3221.82,0.0075,0.0075
24.03.2021 08:14:50.178 GMT-0000,3224.303,3213.451,0.02,0.02
24.03.2021 08:14:50.412 GMT-0000,3224,3218.697,0.02,0.0075
24.03.2021 08:14:51.351 GMT-0000,3224.221,3213.533,0.02,0.02
24.03.2021 08:15:00.013 GMT-0000,3224,3214.697,0.02,0.0075
24.03.2021 08:15:01.305 GMT-0000,3222.508,3218.5740000000005,0.02,0.02
24.03.2021 08:15:02.022 GMT-0000,3222.221,3214.6150000000002,0.02,0.02
24.03.2021 08:15:03.029 GMT-0000,3221.426,3214.492,0.0075,0.02
24.03.2021 08:15:04.418 GMT-0000,3221.5490000000004,3213.5740000000005,0.02,0.02
24.03.2021 08:15:04.943 GMT-0000,3221.426,3212.7790000000005,0.02,0.02
24.03.2021 08:15:05.845 GMT-0000,3221.1800000000003,3211.5740000000005,0.02,0.02
24.03.2021 08:15:06.006 GMT-0000,3220.262,3211.656,0.0075,0.02
24.03.2021 08:15:08.857 GMT-0000,3220.3440000000005,3210.7790000000005,0.02,0.02
24.03.2021 08:15:09.012 GMT-0000,3220.467,3211.656,0.02,0.0075
24.03.2021 08:15:18.849 GMT-0000,3219.385,3211.533,0.02,0.02
24.03.2021 08:15:18.900 GMT-0000,3220.467,3211.697,0.02,0.02
24.03.2021 08:15:18.950 GMT-0000,3219.426,3211.492,0.02,0.02
24.03.2021 08:15:19.060 GMT-0000,3222.426,3213,0.02,0.02
24.03.2021 08:15:19.111 GMT-0000,3218.262,3212.738,0.02,0.02
24.03.2021 08:15:28.883 GMT-0000,3218.385,3211.738,0.02,0.02
24.03.2021 08:15:31.359 GMT-0000,3217,3211.82,0.02,0.02
24.03.2021 08:15:35.381 GMT-0000,3218.3440000000005,3211.697,0.02,0.02
24.03.2021 08:15:41.799 GMT-0000,3222.508,3211.7790000000005,0.02,0.02
24.03.2021 08:15:43.724 GMT-0000,3222.5490000000004,3212.82,0.02,0.02
24.03.2021 08:15:43.774 GMT-0000,3222.3440000000005,3211.492,0.02,0.02
24.03.2021 08:15:47.530 GMT-0000,3222.467,3216.82,0.0075,0.0075
24.03.2021 08:15:47.580 GMT-0000,3225.262,3217,0.02,0.02
24.03.2021 08:15:48.420 GMT-0000,3222.5490000000004,3217,0.0075,0.02
24.03.2021 08:15:58.815 GMT-0000,3221.303,3216.6150000000002,0.0075,0.02
24.03.2021 08:16:13.020 GMT-0000,3222.221,3216.5740000000005,0.02,0.02
24.03.2021 08:16:22.479 GMT-0000,3221.5490000000004,3217,0.0075,0.02
24.03.2021 08:16:27.845 GMT-0000,3221.3440000000005,3212.533,0.02,0.02
24.03.2021 08:16:49.937 GMT-0000,3221.1800000000003,3213.533,0.02,0.0075
24.03.2021 08:16:51.237 GMT-0000,3221.262,3214.697,0.02,0.02
24.03.2021 08:16:51.516 GMT-0000,3223.303,3216.6150000000002,0.02,0.02
